Genes	Bin_1	Bin_2	Bin_3	Bin_4	Bin_5	Bin_6	Bin_7	Bin_8	Bin_9	Bin_10	adj.P.Val
ADCK5	0.08805996751523347	0.087331088883239	0.11092526537137717	0.12226450015070528	0.13672543001900792	0.09048068291070253	0.09805430242589075	0.08138931131721269	0.09468840401890478	0.09008104738772629	0.5365078073734426
ADD1	0.11277550370916868	0.11119656978800581	0.09464310128072431	0.09646661922692375	0.07529381879180623	0.12761366685270895	0.09102907505338333	0.08625952075336217	0.10172081257995823	0.1030013119639585	0.7362879403292916
ADD3	0.09639771453623608	0.10887878609944032	0.10407915753524899	0.08898326944824375	0.08150133148872701	0.11486045840258699	0.09426970014527325	0.09770541644190421	0.09096371150697216	0.12236045439536729	0.9833004783694941
ADGB	0.12339189458573684	0.1072755452640113	0.08952754487658855	0.10878374470960511	0.055376954536632925	0.09809021884273537	0.06575108888205485	0.1274787791010842	0.1073499109849229	0.11697431821662803	0.5492296285927188
ADH1A	0.12544631602565431	0.123018757868668	0.08607932925975847	0.09302227719743868	0.08016451035556914	0.09625405459988202	0.12969928701317304	0.09273826526073048	0.06482600668449592	0.10875119573462992	1.9497627749286245e-4
ADH1B	0.1257043059934747	0.1379811205035824	0.0930109843327571	0.09765558707683583	0.091520304364225	0.10130015269514794	0.12802135468142606	0.07087889311094984	0.0580748678621983	0.09585242937940269	0.004777646073190268
ADH1C	0.1059914589935018	0.11101591777435463	0.10069805580339126	0.10145961128969495	0.06521910160450693	0.12338490771753806	0.13955669922193245	0.07683756430932696	0.08752079621929092	0.08831588706646207	0.10684349410177243
ADH4	0.1343438164119589	0.1537993054663137	0.07349572483203828	0.12110340881102329	0.1456973396672411	0.06262433525877563	0.11840609466725595	0.07292654885977479	0.04507807256102935	0.07252535346458891	6.782643847523767e-8
ADH5	0.09090408514922917	0.11189879265382774	0.09690959915498605	0.08731819863105887	0.11128915998756408	0.07617570655718262	0.13290421286199414	0.0975734778777047	0.1031916975568817	0.09183506956957094	0.661741417832894
ADH6	0.13011207682049894	0.14568785808712623	0.09784474444770466	0.08061012997720078	0.10801954362706037	0.08590006913099982	0.13433721940400484	0.07341800104996277	0.06045213687720281	0.08361822057823878	2.5076485823441992e-6
ADH7	0.12337291871049473	0.1344560552824829	0.1083888403376046	0.08767788758347074	0.08165363959388604	0.11341784248838852	0.12910689441723522	0.06337727501088784	0.05575224324395833	0.10279640333159115	0.5541688295091903
ADHFE1	0.11587287566221513	0.118932272312592	0.1143303598685702	0.09666240601532783	0.061277613103524024	0.14271311963416006	0.09214101984245719	0.12846870080235584	0.08119471232524873	0.04840692043354898	0.08687626801105494
ADI1	0.11225127234573022	0.10534442435762298	0.10428316910188258	0.07911807680869606	0.09170146570431593	0.08262088554497586	0.12740335534792122	0.12998011235512621	0.10560303817077861	0.061694200262950374	0.32180891596525907
ADIRF	0.08996373791971753	0.07215142383033704	0.1014153790133145	0.08147582051068711	0.11184328776147866	0.13056626515986752	0.05221900418210819	0.09443108469684976	0.16871710216370756	0.09721689476193209	0.3738679746797095
ADK	0.10575689244873747	0.10656632837815022	0.09664019069554954	0.08878194917251436	0.1036666200128455	0.07930574282253261	0.11466493526837168	0.12613878923608268	0.10301932068402363	0.07545923128119233	0.6933648010419854
ADPGK	0.09654541834085532	0.10040361969227415	0.09119405564611294	0.09556157983659883	0.09435663803576343	0.12168202686484489	0.10505341595406943	0.10066558817909678	0.08694253463419764	0.10759512281618658	0.77211544838221835
ADPRS	0.09834186455394939	0.09200628133860213	0.08567975505739273	0.10415290562922869	0.11687074645247078	0.07163645954246813	0.09471349073029563	0.12660496217009778	0.11164414859221633	0.09834938593327845	0.8034734476766283
ADRM1	0.09930667469555872	0.10541744159839232	0.08081283927575787	0.11678039949462268	0.11660680630640347	0.12543238580807992	0.1255650034611228	0.07212310305343766	0.08408044426536845	0.0738749020412561	0.7796368424441429
ADSL	0.11492478939246287	0.10955930484269369	0.09546620744621483	0.10728903080577878	0.0897083911914951	0.08985608594662073	0.10832258453355267	0.08939355700546399	0.09929943051807837	0.09618061831763895	0.2691994077233616
ADSS1	0.11876810388000811	0.0892189507047944	0.11100961447246908	0.08033170602076523	0.07151418014726803	0.07036033358425317	0.07310517275982965	0.10638348086550453	0.1858021669488595	0.09350629061624822	3.2487587949703745e-4
ADSS2	0.09515139872982699	0.08540452491969629	0.08756877126789138	0.0980301747007328	0.10098944236293725	0.11730714733257928	0.09723265208699337	0.11686475132783189	0.10667702957390073	0.09477410769761001	0.2827379525396709
AEBP1	0.06601720914069707	0.06539539508325787	0.10880094364277725	0.0656328343210035	0.038053679564471	0.15187969318239658	0.09319153389391593	0.19399565985725467	0.11877605487081096	0.09825699644341518	0.0368653078044345
AFDN	0.12004940492997652	0.10678275497515297	0.10938938820081476	0.10338244498550975	0.07170021472601955	0.10105807860667367	0.09172821013430454	0.10366511190577561	0.10091081442834847	0.09133357710742424	4.5521534763069525e-4
AFG1L	0.08944319701973706	0.07494448610864136	0.09899239139848581	0.08220032471805043	0.10332104644834296	0.10560321465451906	0.08843906103896744	0.14386881331956886	0.10941193764813023	0.10377552764555681	0.11663950237121501
AFG3L2	0.08729308673526638	0.09116850472345053	0.11148627503479121	0.10180269401528595	0.09545050538632142	0.09847568519181482	0.10633588810988111	0.11450870121362564	0.0996229586097372	0.09385570097982572	0.18069628451382844
AFM	0.05685494639471443	0.06210203702079389	0.06503139265791776	0.05947444718133547	0.11396220752842193	0.06822746095759062	0.08177549121405607	0.07841627279571012	0.10050081405343178	0.313654930196028	0.020346635828800298
AFMID	0.11195285221625746	0.12690586039302007	0.07666715333593231	0.11162462186445547	0.10044049911408326	0.07617527562790632	0.13137824154845293	0.08335211209189888	0.08382677766757582	0.09767660614041743	0.8546868340480444
AGA	0.0630960394817524	0.07257552980456189	0.03997819269250687	0.06325588275672063	0.24448361149798012	0.045663495313813716	0.04898758978992331	0.12090538092733125	0.13371666466918927	0.1673376130662206	0.27216548058956025
AGBL2	0.027743001979150618	0.04161116914576539	0.06536024253803509	0.06260289465171338	0.29596299860068204	0.1601356933198076	0.04613124040874511	0.08761823256263779	0.08522223018122387	0.12761229661223925	0.11280743104856357
AGFG1	0.09779943707242351	0.08848238185278119	0.09415845658185468	0.1048284114671002	0.10015246222074249	0.09542883415744652	0.09017216898686409	0.10562008363915974	0.10341946782498541	0.11993829619664219	0.7271762431739346
AGFG2	0.10621703010606379	0.10371555980940435	0.10452280011030597	0.0792251860474623	0.10207495587603552	0.10397413687706678	0.09459000492449135	0.08971934353950392	0.09475040897252521	0.12121057373714085	0.7362517803673264
AGK	0.08465584259320252	0.08252412696702435	0.09130970140630673	0.09815484203417182	0.09143754693216716	0.09221845524006304	0.08763580981037898	0.17136038163939493	0.07796461516454475	0.12273867821274577	0.8325077475243369
AGL	0.0928238323538159	0.09742668292503322	0.10924457082568383	0.09178605232147354	0.10332260953327217	0.1105561324843918	0.10203166278067892	0.09039766371229989	0.11399316920405116	0.08841762385929965	0.6103037514657903
AGMAT	0.10417944748275108	0.12177066700579957	0.10765140449786628	0.1039171696503208	0.08488673501709111	0.11062251577034664	0.09200660168369489	0.10763855333043319	0.09929299773286845	0.06803390782882797	0.8924819004262916
AGMO	0.09371391042556279	0.09749000467334172	0.07863413307565088	0.10926973431098454	0.1136684058639536	0.11034676841535285	0.09617232593423503	0.10234140199554195	0.09207630694577751	0.10628700835959916	0.9541998189760459
AGO1	0.10274878256024955	0.08325500603418409	0.07944356245671974	0.08894386204588396	0.11903058086513688	0.09848813777903723	0.09597829778129399	0.09596918670056728	0.11396838711381593	0.12217419666311134	0.3548816683879627
AGO2	0.08786699869601329	0.07758602556613804	0.10442297060724827	0.1072373146541302	0.16644303451318726	0.0952915554269916	0.06774803278101363	0.08363668978758174	0.09523705827842446	0.11453031968927146	0.8836037820963106
AGPAT1	0.08182285933022776	0.09491877916795595	0.0988603442885844	0.10758671816547744	0.07799656262314758	0.11342574564015062	0.09820724273621988	0.09096097960033343	0.13223003813898404	0.10399073030891895	0.18489763178627833
AGPAT2	0.11293797230250811	0.10582890779977522	0.12154309032336816	0.08849168361284988	0.08830529341260628	0.0812193361107717	0.0956677885909469	0.0901895217185595	0.13705738936678705	0.07875901676182723	0.16846041717872917
AGPAT3	0.09191405777488167	0.1034583206191378	0.09514802604034539	0.090575457081828	0.10417344064092549	0.10380844619982221	0.1002430170525448	0.10778752406139072	0.09995421795469706	0.10293749257442682	0.9713944746842207
AGPAT5	0.11002297500063524	0.09407373187216034	0.09330877552478972	0.10408079016378277	0.10281335533839157	0.10026605867051586	0.09092242109734822	0.09399515061744983	0.10855912433309553	0.10195761738183097	0.03673675862431611
AGPS	0.06955932629533268	0.0813712407647412	0.09003947458848577	0.09839802634106341	0.08887923547423582	0.13775514967028502	0.097331412514929	0.10919778699826879	0.1072127843541598	0.12025556299849853	2.2758679673233173e-12
AGRN	0.08360823615467379	0.07424292586451067	0.09380637372856697	0.09501248307281204	0.06762204486212925	0.09738188548482479	0.07336225431104083	0.13233394857095998	0.15609861166714092	0.12653123628334068	0.5194347073324324
AGT	0.03808925536855631	0.05165320669553103	0.06713286932023874	0.0849842249521456	0.1304017785495395	0.0974857905601298	0.116311613614981	0.09931259292499928	0.11752452240600779	0.19710414560787104	6.062600161912603e-19
AGXT	0.07104742660592055	0.07803015399390903	0.10166036203650904	0.09271452745205132	0.10279598899068189	0.12311703772018155	0.13448694991459184	0.10769703851203605	0.08405590315027076	0.10439461162384804	2.946218488149191e-8
AGXT2	0.10090819142061339	0.09328540577721438	0.10097320632249106	0.0865895893998945	0.10550992073765937	0.12122680830210415	0.10918859924285482	0.09466162004828432	0.11417786456032765	0.0734787941885564	0.19937626402478892
AHCTF1	0.10880043680792797	0.09650993073730334	0.10387463322265969	0.09505890054252415	0.12491356237235604	0.07981438202516239	0.12753272884687164	0.07316591782626744	0.1200941280336944	0.07023537958523296	0.7796368424441429
AHCY	0.11508204426518967	0.10593913228439461	0.10818915658321789	0.10111210980485315	0.11245827093541003	0.0901590019675197	0.10756673734538279	0.08497715979333828	0.09239888833805016	0.0821174986826437	1.3545925832367875e-5
AHCYL1	0.1044265955439886	0.11183718509508538	0.08654148517942217	0.11177388359990552	0.06791347690584783	0.10688182813843697	0.1105354958414924	0.09126436383362162	0.13685428040990844	0.07197140545229105	0.9920972045275257
AHDC1	0.05583773360007999	0.08807318987914697	0.07524951184285003	0.09152941340158081	0.07533134370050397	0.08767789000799964	0.034622281609785435	0.30925657674841356	0.06816178764793508	0.11426027156170443	0.28611808692537966
AHNAK	0.09302510855272732	0.09811855960819832	0.08686444731580158	0.09713697770194842	0.08434575940773886	0.08770044614159467	0.07108810469787796	0.11320788441439643	0.12595969752157635	0.14255301463814005	0.14505704661236424
AHNAK2	0.06823170493571006	0.09269901614908571	0.06289130067397596	0.09154774956653072	0.06483924024501855	0.10473412528312558	0.06317850270688631	0.11806816115906282	0.12504931306697753	0.2087608862136268	0.38522467657271714
AHR	0.11444346739772768	0.11751391707053585	0.10707315970498378	0.06509464225757183	0.08753888057023597	0.08390476562589448	0.0936701447116614	0.1041032325330509	0.10182072168847121	0.12483706843986687	0.8297050691718905
AHSA1	0.09630289579165535	0.09490771617544871	0.09018475920869094	0.08875825229988238	0.12246860201653512	0.09709121542628046	0.09807409035879086	0.11835446263068103	0.08806906052372275	0.10578894556831232	0.6698907142499567
AHSG	0.055712448293121185	0.053862565780681805	0.06652557466145882	0.06451798527293949	0.06188363607581363	0.10705893365435105	0.08047005216340312	0.07559697890043668	0.0994277561068603	0.3349440690909339	0.040568070883967605
AIDA	0.11718467511482986	0.08335527234217908	0.113953652644028	0.07570142264131516	0.10039658636930632	0.09597869638850971	0.08873477618954762	0.1215008283175078	0.101144725678586	0.10204936431419033	0.5167317849080139
AIFM1	0.09344710784785264	0.08461647083050414	0.10593739481433771	0.09607127702236345	0.1177597101364614	0.09791238206945127	0.09816703306142559	0.11740277292125102	0.10703199836779716	0.08165385292855558	0.2859229728701236
AIFM2	0.07129872261986792	0.08503683003723923	0.09150273721814649	0.08102317853331081	0.06288599676795448	0.1105995598008758	0.08607127551896779	0.13521252499898445	0.11647061668977596	0.159898557814877	1.1048930218785649e-4
AIMP1	0.10890306994812779	0.10518715502792896	0.09550359048397465	0.09336543934132474	0.09659877205337684	0.09306441732788494	0.11196513349963169	0.09087086316278366	0.1108247654177764	0.09371679373719029	0.056190830902642715
AIMP2	0.10369768992112288	0.09409459076878045	0.09288510838247567	0.10684343295766502	0.09640275298527796	0.10438585090880725	0.11069450206393397	0.10652989442401478	0.10064307173078342	0.08382310585713858	0.7002610547124359
AIP	0.09850448136305937	0.1059262619429208	0.11196562026524919	0.13012098253250884	0.06949648228966722	0.12610011132057197	0.09923566685162474	0.11537793225465924	0.10487434022009007	0.03839812095964853	0.9050214827260975
AIRE	0.1050298127748134	0.09272760597898409	0.07654884018292442	0.047741368041217425	0.03435271207698779	0.05620207326439957	0.05765385994080612	0.2769843496398394	0.1025423457036005	0.15021703239642717	0.6145318001330632
AK1	0.10472404430031397	0.10032557656024373	0.10062346881414962	0.10245175226400116	0.07275239865611018	0.10126549646453173	0.09923883739130723	0.09805076485830096	0.10247606634788421	0.11809159434315711	0.018566842897595085
AK2	0.08339481199691465	0.08852874838581697	0.11010426890180429	0.10647150068779869	0.10098408210135441	0.09474366329351566	0.08641161346963189	0.1389664957773939	0.10283765839555113	0.08755715699021838	0.056190830902642715
AK3	0.10169820593168916	0.09875739799159075	0.11288347273271998	0.10223302999375158	0.09814904185595877	0.12140005266322099	0.10370513620241784	0.09926061071070358	0.08541510177324398	0.07649795014470334	0.0929694102319618
AK4	0.09655725081043925	0.10331067971668452	0.10024847672758602	0.10429361296315823	0.09861721135351803	0.09804260838665257	0.10750327870367157	0.10523701532566183	0.1094174870245708	0.07677237898805715	0.8789683317335886
AKAP1	0.11359458746101343	0.10702052018449551	0.11821516507420601	0.09602109630058696	0.10053086638519222	0.0965028453382126	0.1165982906362675	0.08238462106546215	0.07335169450399795	0.09578031305056561	0.47422949634693207
AKAP13	0.09203014231897196	0.09619249102687803	0.08613809592575676	0.1009708129909601	0.10615906903914969	0.11526348995627127	0.10103754170296782	0.10566580626680858	0.11628869073147158	0.0802538600407642	0.32180891596525907
AKAP2	0.11411970356983864	0.11953955111541673	0.09073302666401559	0.10244872981009968	0.08767150033130618	0.11393229751251174	0.08636959031080292	0.06859586007699482	0.11816651592030354	0.09842322468871018	0.05906043461496387
AKAP7	0.09587784585934286	0.13133328785792484	0.0871955168270519	0.09544481668767273	0.11070319327096548	0.08850383234269082	0.11766707973129971	0.0926804369237857	0.11085434853585673	0.06973964196340923	0.892144025339074
AKAP8	0.08794831353256587	0.09528643080192432	0.08688552272233489	0.10301190856576783	0.055513362929062206	0.10374259985308472	0.09781222376400063	0.14759950253318369	0.15316531941142594	0.06903481588664996	0.921119659954584
