...1	UMAP1	UMAP2	cluster	cell_id	selected_cluster	slide
6132	7.3352165	1.4753126	4	9313	4	01_rep1
6154	6.6185756	0.9903074	32	9336	32	01_rep1
6157	5.6485066	0.5977786	5	9339	5	01_rep1
6169	3.4628644	-0.8646767	26	9351	26	01_rep1
6184	5.738996	-0.21443965	27	9366	27	01_rep1
6216	3.5352473	-0.79242235	26	9399	26	01_rep1
6227	6.0744433	1.391834	7	9411	7	01_rep1
6256	1.1071641	0.26246798	13	9441	13	01_rep1
6278	3.9499931	0.48011848	35	9463	35	01_rep1
6293	0.108927086	2.242408	38	9479	38	01_rep1
6312	4.1433706	1.1808208	47	9498	47	01_rep1
6324	-0.07400106	0.16441284	41	9510	41	01_rep1
6331	3.8975754	0.38389644	35	9517	35	01_rep1
6362	0.49983633	-0.50878745	48	9550	48	01_rep1
6378	3.9319172	0.35918677	35	9568	35	01_rep1
6390	6.595874	1.9211819	25	9580	25	01_rep1
6399	3.4232848	0.97001976	40	9590	40	01_rep1
6400	1.8418362	-0.7208369	10	9591	10	01_rep1
6412	5.752326	-0.249512	27	9604	27	01_rep1
6430	6.4531956	2.019701	25	9622	25	01_rep1
6432	7.362517	1.539516	4	9625	4	01_rep1
6437	0.46520105	0.0074029844	18	9630	18	01_rep1
6441	0.17022502	2.2416484	38	9634	38	01_rep1
6444	3.4155135	1.0383837	40	9637	40	01_rep1
6446	1.1956159	0.2693423	13	9640	13	01_rep1
6456	-0.0041505424	0.27453905	41	9650	41	01_rep1
6486	3.6192818	-0.9630484	26	9680	26	01_rep1
6501	7.521473	0.8581418	1	9695	1	01_rep1
6514	4.356665	1.1628855	47	9708	47	01_rep1
6519	2.4036071	0.77810663	8	9713	8	01_rep1
6520	4.2230673	-0.4222086	50	9714	50	01_rep1
6522	1.5986297	0.9760792	3	9716	3	01_rep1
6546	0.454926	-0.46530235	48	9741	48	01_rep1
6557	0.4355107	0.0071956757	18	9752	18	01_rep1
6575	4.2168593	-0.3577201	50	9771	50	01_rep1
6582	1.1466624	-1.2134435	29	9779	29	01_rep1
6617	7.2695	1.5585115	4	9815	4	01_rep1
6633	0.0913198	0.22588345	41	9832	41	01_rep1
6659	4.9676166	2.1405578	16	9860	16	01_rep1
6667	0.4042757	-0.5735177	48	9870	48	01_rep1
6686	6.6066427	2.0866504	25	9891	25	01_rep1
6690	6.953109	2.4417965	20	9895	20	01_rep1
6694	1.028515	-1.0846986	29	9899	29	01_rep1
6699	3.9303203	0.4951722	35	9904	35	01_rep1
6701	7.297629	1.4806979	4	9906	4	01_rep1
6704	6.1026483	1.4842807	7	9909	7	01_rep1
6712	3.3884473	1.0248135	40	9917	40	01_rep1
6745	-0.008898668	1.08713	17	9953	17	01_rep1
6746	6.455223	2.7508845	31	9954	31	01_rep1
6781	6.659459	0.8305612	32	9989	32	01_rep1
6804	4.828879	0.2706598	19	10012	19	01_rep1
6822	5.7286224	-0.21869399	27	10030	27	01_rep1
6824	0.45888725	-0.06870392	18	10032	18	01_rep1
6829	5.8127813	2.2942684	45	10037	45	01_rep1
6837	-0.20675926	1.692706	49	10045	49	01_rep1
6838	5.800079	0.5471006	5	10046	5	01_rep1
6844	-0.031152047	0.13503687	41	10052	41	01_rep1
6848	6.1176386	1.5187486	7	10056	7	01_rep1
6888	4.9979825	-0.639159	39	10098	39	01_rep1
6914	5.1592207	1.2023516	30	10125	30	01_rep1
6924	4.1890454	-0.41587803	50	10136	50	01_rep1
6930	0.05355867	0.16000801	41	10142	41	01_rep1
6971	-0.13797438	1.8011194	49	10183	49	01_rep1
6976	5.941477	1.4957165	7	10188	7	01_rep1
6977	4.2201204	-0.91808873	14	10189	14	01_rep1
6987	1.6203779	1.0998542	3	10199	3	01_rep1
7015	7.8160233	2.6797166	36	10231	36	01_rep1
7023	4.9577885	2.1716588	16	10239	16	01_rep1
7043	0.57581645	0.06023015	18	10259	18	01_rep1
7055	2.7439482	-0.07496626	2	10271	2	01_rep1
7062	-0.059393037	-0.34222132	24	10278	24	01_rep1
7070	0.47342947	-0.4490041	48	10286	48	01_rep1
7106	0.39404792	-0.53550214	48	10325	48	01_rep1
7108	5.795544	-0.3003355	27	10327	27	01_rep1
7114	3.4544575	-0.31205276	33	10333	33	01_rep1
7123	8.425067	1.5407578	44	10342	44	01_rep1
7128	0.46802074	-0.57240283	48	10347	48	01_rep1
7146	0.08634662	0.8461681	17	10365	17	01_rep1
7154	6.9651313	2.4433398	20	10375	20	01_rep1
7167	5.752362	0.65369904	5	10389	5	01_rep1
7174	1.8687468	-0.7173618	10	10396	10	01_rep1
7181	5.0766354	1.3310287	30	10403	30	01_rep1
7186	4.9011874	0.13753325	19	10408	19	01_rep1
7189	5.671409	0.6161063	5	10411	5	01_rep1
7191	7.7597804	2.6161005	36	10413	36	01_rep1
7204	3.9528673	0.4849952	35	10426	35	01_rep1
7215	3.5464578	1.8363371	6	10437	6	01_rep1
7232	6.6319437	0.8259206	32	10455	32	01_rep1
7239	4.920213	0.1744025	19	10462	19	01_rep1
7254	6.7855124	0.9185469	32	10478	32	01_rep1
7273	2.3380234	0.7904556	8	10499	8	01_rep1
7290	6.469837	2.7273989	31	10516	31	01_rep1
7299	3.3940625	-0.22491448	33	10525	33	01_rep1
7306	4.2471294	-0.8939949	14	10532	14	01_rep1
7307	2.8385518	-0.0010769322	2	10533	2	01_rep1
7309	-0.11480092	1.6796706	49	10535	49	01_rep1
7355	7.2828584	1.6349907	4	10582	4	01_rep1
7378	7.609512	0.8475733	1	10608	1	01_rep1
7381	4.8395085	0.25590497	19	10611	19	01_rep1
7384	4.9532256	0.28422952	19	10614	19	01_rep1
7390	5.0371575	1.9482945	16	10621	16	01_rep1
7399	6.06168	1.4396479	7	10631	7	01_rep1
7406	0.7451577	0.85913146	43	10638	43	01_rep1
7417	0.6020734	1.7583551	22	10649	22	01_rep1
7424	5.1287785	1.2252015	30	10656	30	01_rep1
7444	0.0635706	0.08531677	41	10676	41	01_rep1
7490	0.08362327	0.8639742	17	10723	17	01_rep1
7492	0.4184516	0.018025136	18	10725	18	01_rep1
7493	0.58606035	0.815054	43	10726	43	01_rep1
7495	5.9552402	2.1714723	45	10728	45	01_rep1
7518	4.902647	-0.699012	39	10752	39	01_rep1
7525	0.043848705	0.11923613	41	10759	41	01_rep1
7531	2.7701783	-0.0048172665	2	10765	2	01_rep1
7545	6.6452513	0.23709743	23	10779	23	01_rep1
7551	5.72601	-0.33705503	27	10785	27	01_rep1
7552	5.8743167	2.1186879	45	10786	45	01_rep1
7560	3.4446752	0.9004568	40	10794	40	01_rep1
7568	5.0263085	0.2561809	19	10803	19	01_rep1
7572	4.3040123	-0.98607284	14	10807	14	01_rep1
7573	-0.030253844	1.0516222	17	10808	17	01_rep1
7574	1.1157562	-0.27155015	12	10810	12	01_rep1
7577	1.2714782	-0.348046	12	10813	12	01_rep1
7594	5.925693	2.1688519	45	10830	45	01_rep1
7601	-0.11656241	-0.36269435	24	10837	24	01_rep1
7613	5.094706	1.1712244	30	10850	30	01_rep1
7644	7.518992	0.78638744	1	10883	1	01_rep1
7645	-0.07548996	0.16837355	41	10884	41	01_rep1
7658	6.033291	1.4322551	7	10897	7	01_rep1
7664	0.08291179	2.3442514	38	10903	38	01_rep1
7669	4.2291827	1.1503991	47	10908	47	01_rep1
7714	-0.075739	-0.28227118	24	10954	24	01_rep1
7731	4.177518	1.2217532	47	10971	47	01_rep1
7737	2.813421	-0.7725401	42	10978	42	01_rep1
7764	5.7482905	-0.30767083	27	11007	27	01_rep1
7779	4.9754276	0.14404693	19	11022	19	01_rep1
7783	5.6822233	-0.2747206	27	11027	27	01_rep1
7818	2.7861211	0.1287111	2	11062	2	01_rep1
7859	1.8505583	0.07513236	34	11104	34	01_rep1
7862	1.1184607	0.43869817	13	11107	13	01_rep1
7868	8.461917	2.5622616	28	11113	28	01_rep1
7869	0.97314733	-1.2752858	29	11114	29	01_rep1
7881	0.060163725	0.22335078	41	11126	41	01_rep1
7893	4.196611	-0.93500125	14	11139	14	01_rep1
7941	7.1797047	1.6112981	4	11189	4	01_rep1
7960	0.46143067	-0.0060093496	18	11208	18	01_rep1
7963	1.9111304	0.16825247	34	11211	34	01_rep1
7971	4.1452165	-0.3455552	50	11219	50	01_rep1
7983	3.263608	1.062673	40	11231	40	01_rep1
8004	6.0676227	1.4037756	7	11253	7	01_rep1
8007	0.50304455	-0.08090955	18	11256	18	01_rep1
8028	0.4419385	-0.52568036	48	11277	48	01_rep1
8043	5.8448343	2.1478195	45	11292	45	01_rep1
8055	4.217086	-1.0257041	14	11304	14	01_rep1
8061	5.7689953	0.5820036	5	11310	5	01_rep1
8072	1.1518183	-0.4294393	12	11321	12	01_rep1
8099	4.938011	-0.7653571	39	11348	39	01_rep1
8137	8.4455185	2.605025	28	11389	28	01_rep1
8219	4.900007	-0.7006104	39	11475	39	01_rep1
8223	1.9779155	-0.5712234	10	11479	10	01_rep1
8231	0.4407208	-0.6160896	48	11487	48	01_rep1
8234	0.10379912	0.14413796	41	11490	41	01_rep1
8244	2.0063982	-0.51982754	10	11501	10	01_rep1
8250	4.970096	1.9509691	16	11507	16	01_rep1
8253	1.9671166	0.096438564	34	11510	34	01_rep1
8257	4.033525	0.37919006	35	11514	35	01_rep1
8262	7.1821365	1.4922991	4	11520	4	01_rep1
8267	7.316349	1.6192032	4	11525	4	01_rep1
8268	2.7537358	-0.028960146	2	11526	2	01_rep1
8278	7.1818643	1.4841172	4	11536	4	01_rep1
8284	2.763195	0.07246268	2	11542	2	01_rep1
8296	0.5191205	0.044588014	18	11554	18	01_rep1
8303	6.581882	2.0829325	25	11562	25	01_rep1
8378	2.8261166	-0.6327787	42	11638	42	01_rep1
8396	4.193714	-0.94558495	14	11656	14	01_rep1
8426	3.2951548	0.91378284	40	11686	40	01_rep1
8432	4.2478237	1.2571965	47	11692	47	01_rep1
8452	6.3916903	2.7299890000000002	31	11713	31	01_rep1
8460	7.9607205	2.0442014	11	11721	11	01_rep1
8461	1.2668405	0.3578115	13	11722	13	01_rep1
8476	4.8738594	0.32258612	19	11738	19	01_rep1
8481	3.3548703	0.8507295	40	11743	40	01_rep1
8486	2.766523	-0.022823924	2	11748	2	01_rep1
8495	7.0226293	2.3956206	20	11759	20	01_rep1
8499	2.7931674	-0.85322773	42	11763	42	01_rep1
8501	1.09071	0.35373452	13	11765	13	01_rep1
8505	6.453549	2.590675	31	11769	31	01_rep1
8518	6.435984	2.6592584	31	11782	31	01_rep1
8538	0.67264485	0.86937326	43	11803	43	01_rep1
8546	2.1717513	1.6416733	21	11811	21	01_rep1
8558	5.8333106	0.59069735	5	11823	5	01_rep1
8561	5.0335636	0.30269083	19	11826	19	01_rep1
8562	5.1864734	1.3174181	30	11827	30	01_rep1
8599	0.46359062	-0.049224347	18	11865	18	01_rep1
8600	4.300998	-0.4559443	50	11866	50	01_rep1
8627	8.396803	2.719479	28	11893	28	01_rep1
8629	1.1472477	0.28235835	13	11895	13	01_rep1
8634	3.5161002	-0.31821033	33	11900	33	01_rep1
8657	3.5164642	-0.78709155	26	11924	26	01_rep1
8667	4.147536	1.1241064	47	11934	47	01_rep1
8671	0.41646945	-0.5006818	48	11938	48	01_rep1
8726	4.116878	1.2069978	47	11995	47	01_rep1
8729	2.7772667	-0.7567165	42	11998	42	01_rep1
8742	3.8803906	0.3965437	35	12011	35	01_rep1
8748	4.230454	-0.87699324	14	12017	14	01_rep1
8787	6.690414	0.9180428	32	12057	32	01_rep1
8792	5.6832767	-0.28544933	27	12062	27	01_rep1
8802	4.8674884	0.30088902	19	12074	19	01_rep1
8807	5.8205934	2.2412095	45	12080	45	01_rep1
8820	6.4362235	2.6283689	31	12221	31	01_rep1
8825	0.7278057	2.581961	15	12238	15	01_rep1
8830	-0.04052825	-0.34595275	24	12260	24	01_rep1
8841	0.63891625	0.8695232	43	12284	43	01_rep1
8850	1.8737441	0.12845924	34	12313	34	01_rep1
8856	1.1327046	-0.40677288	12	12330	12	01_rep1
8865	-0.016498405	0.909155	17	12359	17	01_rep1
8870	5.9618473	2.264842	45	12375	45	01_rep1
8882	4.269058	-1.0214697	14	12405	14	01_rep1
8891	0.54819137	-0.5934331	48	12451	48	01_rep1
8892	3.540905	-0.871585	26	12457	26	01_rep1
8906	4.9099145	-0.6908226	39	12505	39	01_rep1
8934	4.259977	1.0708784	47	12583	47	01_rep1
8936	0.96923035	-1.1777573	29	12593	29	01_rep1
8938	0.48731616	-0.045439083	18	12597	18	01_rep1
8956	5.009497	-0.71363693	39	12680	39	01_rep1
8959	1.2120937	0.3890123	13	12693	13	01_rep1
8984	2.3958821	0.7095591	8	12796	8	01_rep1
8988	3.543822	-0.22592877	33	12823	33	01_rep1
9005	0.6807936	0.9374925	43	12896	43	01_rep1
9015	2.759901	-0.65732485	42	12933	42	01_rep1
9018	1.9652382	0.04648295	34	12942	34	01_rep1
9019	8.38539	1.6106664	44	12947	44	01_rep1
9028	1.9152834	-0.5154084	10	12977	10	01_rep1
9031	2.7673159	-0.73417383	42	12986	42	01_rep1
9037	7.0263343	2.4525166	20	12998	20	01_rep1
9049	0.93997025	-1.2352078	29	13023	29	01_rep1
9050	0.08901244	1.0841533	17	13024	17	01_rep1
9065	7.4768453	0.6960357	1	13066	1	01_rep1
9066	1.9527014	-0.604498	10	13069	10	01_rep1
9067	-0.06756829	0.9167817	17	13070	17	01_rep1
9074	0.63622683	0.77416664	43	13092	43	01_rep1
9088	1.398069	1.08584	3	13124	3	01_rep1
9094	1.982631	-0.5673174	10	13133	10	01_rep1
9095	0.90918523	-1.1671038	29	13136	29	01_rep1
9115	0.50438875	0.08802489	18	13174	18	01_rep1
9139	5.064542	2.093341	16	13248	16	01_rep1
9149	0.08563754	0.16008078	41	13279	41	01_rep1
9171	0.020109875	0.83249074	17	13337	17	01_rep1
9189	0.93243474	-1.2116915	29	13392	29	01_rep1
9198	2.7446594	0.07996521	2	13415	2	01_rep1
9216	0.005522875	-0.36905074	24	13480	24	01_rep1
9226	6.5688224	2.0610414	25	13510	25	01_rep1
9235	-0.063941486	-0.3069881	24	13548	24	01_rep1
9250	3.5165036	-0.20733045	33	13583	33	01_rep1
9261	6.1202464	1.5106916	7	13622	7	01_rep1
9281	5.1582384	1.2482461	30	13727	30	01_rep1
9285	0.43846297	0.090015344	18	13731	18	01_rep1
9308	0.6944396	1.8534515	22	13766	22	01_rep1
9310	4.302556	1.1349686	47	13769	47	01_rep1
9314	-0.09674285	1.0295894	17	13773	17	01_rep1
9319	8.339428	1.4615512	44	13778	44	01_rep1
9320	-0.14578113	1.7274116	49	13779	49	01_rep1
9327	8.818554	2.182586	9	13792	9	01_rep1
9359	6.4942	2.0842016	25	13844	25	01_rep1
9379	3.6447604	-0.83695495	26	13868	26	01_rep1
9380	2.7983718	-0.6987039	42	13870	42	01_rep1
9384	2.6377306	0.028395135	2	13875	2	01_rep1
9403	1.5937208	0.9962723	3	13900	3	01_rep1
9414	5.7784677	-0.37686273	27	13914	27	01_rep1
9422	4.934553	0.31400973	19	13925	19	01_rep1
9423	4.1612678	-0.905082	14	13926	14	01_rep1
9439	7.9873657	2.117592	11	13946	11	01_rep1
9449	4.9688005	-0.6730365	39	13958	39	01_rep1
9469	1.8756915	0.17542945	34	13987	34	01_rep1
9470	0.09243956	2.2722704	38	13988	38	01_rep1
9472	5.90822	2.2077312	45	13991	45	01_rep1
9508	4.156572	1.2884642	47	14031	47	01_rep1
9520	2.3437755	0.8409349	8	14046	8	01_rep1
9554	2.742304	-0.8112309	42	14096	42	01_rep1
9569	3.442257	1.0058872	40	14118	40	01_rep1
9592	2.6288614	-2.8070324e-4	2	14146	2	01_rep1
9603	3.2868288	1.0244738	40	14159	40	01_rep1
9608	4.8791227	0.21460031	19	14165	19	01_rep1
9611	8.357722	1.5831186	44	14170	44	01_rep1
9626	5.69395	-0.23780872	27	14190	27	01_rep1
9628	3.4292521	0.97333086	40	14193	40	01_rep1
9632	-0.004613861	0.9334044	17	14198	17	01_rep1
9636	6.460329	2.5907845	31	14203	31	01_rep1
9649	2.7068872	0.0711575	2	14220	2	01_rep1
9668	8.404035	1.6021471	44	14389	44	01_rep1
9671	0.52831554	-0.016113112	18	14392	18	01_rep1
9681	7.2389793	1.4512761	4	14414	4	01_rep1
9707	8.958748	2.2191656	9	14462	9	01_rep1
9727	9.130685	2.7498088	46	14510	46	01_rep1
9734	-0.058650553	1.811883	49	14524	49	01_rep1
9736	8.991481	2.209257	9	14528	9	01_rep1
9744	2.7081573	-0.77674264	42	14547	42	01_rep1
9760	3.645357	-0.9082592	26	14575	26	01_rep1
9771	1.4291104	2.6559896	37	14592	37	01_rep1
9773	5.804387	2.2781181	45	14595	45	01_rep1
9784	6.989917	2.4942684	20	14610	20	01_rep1
9785	0.52040714	0.08028337	18	14613	18	01_rep1
9788	0.8068295	1.7625123	22	14621	22	01_rep1
9790	5.0497437	2.1074213999999998	16	14623	16	01_rep1
9792	0.06453104	1.0904763	17	14630	17	01_rep1
9794	0.44124913	-0.6232034	48	14632	48	01_rep1
9835	2.8250792	-0.626481	42	14711	42	01_rep1
9837	3.3982391	-0.1484435	33	14714	33	01_rep1
9841	2.499521	0.7552423	8	14723	8	01_rep1
9842	-0.17456812	1.6879877	49	14724	49	01_rep1
9844	1.0752176	-0.34381592	12	14726	12	01_rep1
9853	4.847653	0.30637857	19	14739	19	01_rep1
9859	0.857521	1.9222999	22	14745	22	01_rep1
9864	1.128865	-1.173215	29	14753	29	01_rep1
9879	5.012817	0.27237138	19	14780	19	01_rep1
9880	2.844485	-0.6945904	42	14781	42	01_rep1
9883	2.7261972	-0.036920603	2	14786	2	01_rep1
9886	2.4033158	0.8315035	8	14790	8	01_rep1
9911	5.7767186	0.5621929	5	14831	5	01_rep1
9918	2.7765172	-0.656377	42	14845	42	01_rep1
9934	0.67847836	0.87197423	43	14868	43	01_rep1
9937	2.4498508	0.73897415	8	14872	8	01_rep1
9942	3.477943	-0.20949253	33	14884	33	01_rep1
9951	1.2198112	-0.40855378	12	14897	12	01_rep1
9956	4.8309236	0.2157803	19	14903	19	01_rep1
9957	3.6703236	1.687369	6	14905	6	01_rep1
9966	4.2120233	-0.43510666	50	14916	50	01_rep1
9978	5.16707	1.1843616	30	14940	30	01_rep1
9989	-0.12275933	-0.33383816	24	14953	24	01_rep1
9990	-0.07847608	1.7615587	49	14956	49	01_rep1
9996	2.0060723	1.7040906	21	14963	21	01_rep1
10003	7.644667	2.6696754	36	14996	36	01_rep1
10010	6.6439657	0.28737754	23	15068	23	01_rep1
10030	4.2995844	-0.40330607	50	15093	50	01_rep1
10040	5.72992	-0.316923	27	15104	27	01_rep1
10045	0.6214388	0.77610916	43	15109	43	01_rep1
10058	1.8141694	0.06798425	34	15123	34	01_rep1
10059	1.8227241	-0.64539135	10	15124	10	01_rep1
10076	8.467778	2.6013577	28	15141	28	01_rep1
10090	1.5290526	1.0624045	3	15155	3	01_rep1
10091	6.7271895	0.24556242	23	15156	23	01_rep1
10122	5.7660336	0.66862553	5	15187	5	01_rep1
10125	3.370195	-0.25762457	33	15193	33	01_rep1
10127	-0.081685275	1.7059774	49	15195	49	01_rep1
10144	6.652916	0.27187473	23	15213	23	01_rep1
10151	5.9114475	2.1092174	45	15220	45	01_rep1
10183	3.8827739	0.37867165	35	15256	35	01_rep1
10192	4.181208	-0.312374	50	15265	50	01_rep1
10196	6.6626334	0.90874225	32	15269	32	01_rep1
10212	0.6823551	1.7893972	22	15286	22	01_rep1
10237	8.440327	2.6811273	28	15312	28	01_rep1
10265	1.223622	0.29505917	13	15342	13	01_rep1
10282	5.7416887	-0.29454002	27	15362	27	01_rep1
10299	3.4704013	-0.9019063	26	15380	26	01_rep1
10327	2.7483141	0.004815225	2	15409	2	01_rep1
10329	3.7214153	1.8703294	6	15411	6	01_rep1
10376	1.4377117	2.6938765	37	15464	37	01_rep1
10380	0.42592794	-0.57763267	48	15468	48	01_rep1
10410	7.3295975	1.5383363	4	15503	4	01_rep1
10423	1.9789276	1.6619059	21	15517	21	01_rep1
10433	5.953272	2.210553	45	15529	45	01_rep1
10439	4.8874226	-0.6401001	39	15537	39	01_rep1
10448	5.7374954	-0.3546142	27	15546	27	01_rep1
10459	1.9955627	1.8744372	21	15557	21	01_rep1
10461	2.7695208	0.06325041	2	15559	2	01_rep1
10470	5.736616	-0.23857988	27	15571	27	01_rep1
10493	7.8161287	2.5818946	36	15595	36	01_rep1
10514	3.8871298	0.36845586	35	15621	35	01_rep1
10532	3.5785062	-0.25623050000000003	33	15639	33	01_rep1
10551	4.92781	-0.71650785	39	15660	39	01_rep1
10565	7.8059163	2.5753906	36	15675	36	01_rep1
10590	8.385622	1.5878915	44	15703	44	01_rep1
10618	2.8437674	-0.02393273	2	15736	2	01_rep1
10640	5.1190605	1.2649183	30	15759	30	01_rep1
10658	4.2345276	-0.96470934	14	15781	14	01_rep1
10668	3.398096	1.0720441	40	15792	40	01_rep1
10686	5.051728	1.2348946	30	15811	30	01_rep1
10696	7.9184384	1.9572423	11	15824	11	01_rep1
10699	7.4704022	0.8226469	1	15828	1	01_rep1
10701	3.6914554	1.7938972	6	15831	6	01_rep1
10702	8.008246	2.0466785	11	15832	11	01_rep1
10709	0.014605534	0.15294394	41	15840	41	01_rep1
10722	4.0104804	0.45620817	35	15854	35	01_rep1
10753	6.7437763	0.8871829	32	15886	32	01_rep1
10760	0.7416367	1.9562778	22	15894	22	01_rep1
10768	1.1796674	0.33552364	13	15902	13	01_rep1
10769	2.1638885	1.7309608	21	15903	21	01_rep1
10785	2.859497	-0.83607316	42	15919	42	01_rep1
10794	1.9741557	-0.6601323	10	15929	10	01_rep1
10826	5.806469	-0.26746625	27	15962	27	01_rep1
10862	7.95037	1.9260523	11	16000	11	01_rep1
10865	6.7007737	0.27461374	23	16005	23	01_rep1
10874	9.113568	2.7699823	46	16015	46	01_rep1
10885	5.761396	-0.27382216	27	16027	27	01_rep1
10890	7.0469017	2.3152475	20	16032	20	01_rep1
10895	9.066615	2.7985547	46	16037	46	01_rep1
10909	3.639421	1.9656005	6	16052	6	01_rep1
10911	6.03159	1.4004525	7	16054	7	01_rep1
10927	4.0479093	0.4579873	35	16072	35	01_rep1
10928	4.0295925	0.41705054	35	16073	35	01_rep1
10941	1.0776919	-0.36615404	12	16086	12	01_rep1
10958	1.4318566	2.6449742	37	16103	37	01_rep1
10962	7.533085	0.7652734	1	16108	1	01_rep1
10988	8.400021	2.6569116	28	16135	28	01_rep1
10989	2.7642632	0.11965886	2	16136	2	01_rep1
10996	5.107683	1.3092315	30	16143	30	01_rep1
11023	0.15957169	2.3630538	38	16171	38	01_rep1
11026	2.1456997	1.6249429	21	16174	21	01_rep1
11027	8.503688	2.6018884	28	16175	28	01_rep1
11033	0.98994374	-1.1753278	29	16181	29	01_rep1
11035	6.425439	2.6882231	31	16183	31	01_rep1
11048	8.889253	2.2370095	9	16196	9	01_rep1
11056	6.7300076	0.18788017	23	16204	23	01_rep1
11069	1.1916581	0.22305845	13	16219	13	01_rep1
11099	7.711346	2.696201	36	16252	36	01_rep1
11103	0.7563289	0.8754191	43	16256	43	01_rep1
11111	0.09664742	0.2264596	41	16264	41	01_rep1
11120	6.7023134	0.8040294	32	16274	32	01_rep1
11128	8.292614	1.4576236	44	16282	44	01_rep1
11131	-0.020813836	0.15709706	41	16285	41	01_rep1
11143	0.02848859	0.9232676	17	16297	17	01_rep1
11144	8.34163	1.5618771	44	16298	44	01_rep1
11146	7.1542234	2.4128761	20	16300	20	01_rep1
11149	-0.060455725	0.20640507	41	16303	41	01_rep1
11163	7.9826307	2.0335057	11	16319	11	01_rep1
11168	6.4571385	2.0456579	25	16325	25	01_rep1
11244	8.2884245	1.4612865	44	16407	44	01_rep1
11248	6.7690263	0.15459181	23	16412	23	01_rep1
11252	3.2565522	0.9411212	40	16416	40	01_rep1
11261	5.8263426	-0.27744052	27	16425	27	01_rep1
11277	0.15525877	0.90518224	17	16443	17	01_rep1
11288	7.0508227	2.3280334	20	16454	20	01_rep1
11293	2.457743	0.8357817	8	16460	8	01_rep1
11312	3.4595406	-0.15534967	33	16480	33	01_rep1
11338	3.5212953	-0.26659754	33	16511	33	01_rep1
11342	0.8101991	2.6052458	15	16516	15	01_rep1
11365	-0.039053276	1.7429471	49	16540	49	01_rep1
11368	3.5437832	-0.8364612	26	16545	26	01_rep1
11376	3.3722847	-0.18299128	33	16554	33	01_rep1
11397	3.8758063	0.39215025	35	16578	35	01_rep1
11415	7.50823	0.78072864	1	16597	1	01_rep1
11425	0.02841139	1.7048433	49	16608	49	01_rep1
11435	8.52748	2.5899906	28	16618	28	01_rep1
11451	4.2523446	-0.47969815	50	16636	50	01_rep1
11473	4.248726	-0.38080513	50	16660	50	01_rep1
11474	3.3140967	1.0704888	40	16661	40	01_rep1
11484	6.4126143	2.618912	31	16673	31	01_rep1
11511	0.13061641	2.3666213	38	16701	38	01_rep1
11532	2.6882002	-0.04499045	2	16723	2	01_rep1
11542	7.4595523	0.7816672	1	16734	1	01_rep1
11544	2.4125047	0.72008556	8	16737	8	01_rep1
11550	4.247023	-0.85181797	14	16747	14	01_rep1
11551	9.080418	2.772243	46	16748	46	01_rep1
11556	6.741648	0.15286514	23	16753	23	01_rep1
11560	2.4562094	0.8464767	8	16758	8	01_rep1
11563	0.7668939	1.9706632	22	16761	22	01_rep1
11564	1.8908523	0.10428061	34	16762	34	01_rep1
11570	1.0910559	-0.29260853	12	16769	12	01_rep1
11590	3.6053019	-0.81421095	26	16791	26	01_rep1
11599	1.9206686	0.14090855	34	16802	34	01_rep1
11600	2.7704625	0.048461	2	16804	2	01_rep1
11610	0.1411613	0.9679126	17	16815	17	01_rep1
11618	5.195293	1.215157	30	16826	30	01_rep1
11640	2.7296922	-0.6822538	42	16852	42	01_rep1
11657	6.4807734	1.9372671	25	16871	25	01_rep1
11671	-0.009364537	1.7964675	49	16888	49	01_rep1
11689	6.4843187	2.655091	31	16910	31	01_rep1
11707	6.6983395	0.29708752	23	16931	23	01_rep1
11738	3.62421	-0.896881	26	16968	26	01_rep1
11752	6.6004524	0.21370384	23	16986	23	01_rep1
11762	8.923758	2.1604223	9	16998	9	01_rep1
11775	2.7069128	-0.68633914	42	17017	42	01_rep1
11782	4.906441	-0.80341256	39	17027	39	01_rep1
11824	4.880001	1.9703089	16	17076	16	01_rep1
11825	1.8797092	-0.5138974	10	17077	10	01_rep1
11829	6.6082277	1.9180593	25	17081	25	01_rep1
11830	8.359017	1.442833	44	17082	44	01_rep1
11831	0.8492275	1.7870457	22	17083	22	01_rep1
11840	0.054262895	0.1899613	41	17094	41	01_rep1
11850	4.2368007	-0.9236574	14	17104	14	01_rep1
11856	1.33449	2.517338	37	17112	37	01_rep1
11872	4.1993923	-0.9772759	14	17132	14	01_rep1
11875	1.2309196	-0.35970062	12	17135	12	01_rep1
11887	9.123642	2.7864358	46	17152	46	01_rep1
11919	6.625042	2.0514615	25	17195	25	01_rep1
11922	2.6622026	0.030556073	2	17199	2	01_rep1
11927	5.953659	1.5541327	7	17205	7	01_rep1
11931	6.7328806	0.9982745	32	17209	32	01_rep1
11941	3.9831645	0.3834595	35	17221	35	01_rep1
11952	4.957674	0.25284308	19	17233	19	01_rep1
11959	3.6803644	1.679047	6	17240	6	01_rep1
11975	-0.07918197	1.6097165	49	17261	49	01_rep1
11982	6.45696	2.6378942	31	17271	31	01_rep1
11996	3.2978735	0.8764944	40	17287	40	01_rep1
12004	1.8335979	0.06362042	34	17296	34	01_rep1
12005	2.733209	0.05032712	2	17297	2	01_rep1
12022	4.931107	0.23405187	19	17314	19	01_rep1
12029	0.42029732	-0.0021311708	18	17322	18	01_rep1
12031	4.2039123	-0.27898473	50	17324	50	01_rep1
